index,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,WEATHER_CONDITION,TRAVEL_DIRECTION,INTERSECTION_RELATED,TRAFFIC_CONTROL_DEVICE,FIRST_CONTACT_POINT,MANEUVER,HIT_AND_RUN,VEHICLE_TYPE,UNIT_TYPE,FATAL_COND,DAMAGE_COST,BAC_RESULT,SEX,FATAL_DEGREE,ZIPCODE,AGE,VEHICLE_YEAR,POSTED_SPEED_LIMIT,NUM_UNITS,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,CRASH_YEAR
70684,1,1,1,2,1,1,9,1,1,1,1,3,3,0,0,0,60628,68.0,2018.0,30,2,14,6,6,2020
70764,1,1,1,4,1,1,1,1,1,1,1,4,2,0,0,1,60706,36.0,2010.0,30,2,15,6,6,2020
70765,1,1,1,4,1,1,2,1,1,4,1,4,2,0,0,1,60706,36.0,2010.0,30,2,15,6,6,2020
70766,1,1,1,4,1,1,1,1,1,1,1,4,2,1,1,1,46385,47.0,2010.0,30,2,15,6,6,2020
70767,1,1,1,4,1,1,2,1,1,4,1,4,2,1,1,1,46385,47.0,2010.0,30,2,15,6,6,2020
70779,1,1,1,8,1,1,5,1,1,1,1,4,3,0,0,1,60706,36.0,2003.0,30,3,15,6,6,2020
70780,1,1,1,1,1,1,3,1,1,1,1,4,3,0,0,1,60706,36.0,2019.0,30,3,15,6,6,2020
70781,1,1,1,1,1,1,1,1,1,4,1,4,3,0,0,1,60612,58.0,2010.0,30,3,15,6,6,2020
70782,1,1,1,8,1,1,5,1,1,1,1,4,3,0,0,1,60612,58.0,2003.0,30,3,15,6,6,2020
70783,1,1,1,1,1,1,3,1,1,1,1,4,3,0,0,1,60612,58.0,2019.0,30,3,15,6,6,2020
70784,1,1,1,1,1,1,1,1,1,4,1,4,3,0,1,1,60409,52.0,2010.0,30,3,15,6,6,2020
70785,1,1,1,8,1,1,5,1,1,1,1,4,3,0,1,1,60409,52.0,2003.0,30,3,15,6,6,2020
70786,1,1,1,1,1,1,3,1,1,1,1,4,3,0,1,1,60409,52.0,2019.0,30,3,15,6,6,2020
70794,2,1,1,1,1,1,2,10,1,1,1,3,2,0,1,0,60637,49.0,2011.0,30,2,23,5,6,2020
70795,2,1,1,3,1,1,1,1,1,1,1,3,2,0,1,0,60637,49.0,2018.0,30,2,23,5,6,2020
70991,1,1,1,1,1,1,4,6,0,1,1,3,2,0,1,0,60612,18.0,2013.0,30,2,17,6,6,2020
70992,1,1,1,1,1,1,9,3,0,1,1,3,2,0,1,0,60612,18.0,2018.0,30,2,17,6,6,2020
70993,1,1,1,1,1,1,4,6,0,1,1,3,2,0,1,0,60620,23.0,2013.0,30,2,17,6,6,2020
70994,1,1,1,1,1,1,9,3,0,1,1,3,2,0,1,0,60620,23.0,2018.0,30,2,17,6,6,2020
71218,4,1,1,2,1,2,4,1,1,3,1,3,1,0,1,0,60653,68.0,2002.0,30,2,19,6,6,2020
71328,3,1,1,5,1,1,6,1,1,1,1,4,3,0,1,1,0,36.0,2010.0,35,2,23,6,6,2020
71329,3,1,1,1,1,1,-1,6,1,1,1,4,3,0,0,1,60609,25.0,2010.0,35,2,23,6,6,2020
71330,3,1,1,5,1,1,6,1,1,1,1,4,3,0,0,1,60609,25.0,2010.0,35,2,23,6,6,2020
71339,2,1,1,-1,1,1,-1,-1,1,-1,1,0,3,0,1,3,60426,64.0,2010.0,30,2,23,6,6,2020
71384,2,1,1,3,1,1,1,1,1,-1,1,4,1,0,0,2,0,36.9,2017.0,35,2,0,7,6,2020
71386,2,1,1,3,1,1,1,1,1,-1,1,2,1,2,1,2,60623,29.0,2017.0,35,2,0,7,6,2020
71625,1,1,1,2,1,1,2,3,1,1,1,3,3,0,1,0,60634,27.0,2014.0,30,2,8,7,6,2020
71744,1,1,1,3,1,1,4,1,1,1,1,4,3,0,1,0,60805,41.0,2007.0,30,2,9,7,6,2020
72041,1,1,1,3,1,1,6,1,1,1,1,3,2,0,1,0,60629,30.0,2001.0,30,2,13,6,6,2020
72062,1,1,1,2,1,2,3,1,1,1,1,4,3,0,0,0,60610,30.0,2016.0,30,2,15,7,6,2020
72288,2,2,2,2,1,1,3,1,1,1,1,4,3,0,0,0,60639,27.0,2013.0,30,2,21,7,6,2020
72595,1,2,2,4,1,2,3,1,1,1,1,3,2,0,1,0,60636,63.0,2008.0,30,2,12,7,4,2020
72665,2,1,1,2,1,1,1,-1,1,1,1,4,3,0,1,1,0,36.0,2008.0,30,2,21,7,5,2020
72666,2,1,1,4,1,1,1,-1,1,1,1,4,3,0,1,1,0,36.0,2010.0,30,2,21,7,5,2020
72667,2,1,1,2,1,1,1,-1,1,1,1,4,3,0,0,1,60628,35.0,2008.0,30,2,21,7,5,2020
72668,2,1,1,4,1,1,1,-1,1,1,1,4,3,0,0,1,60628,35.0,2010.0,30,2,21,7,5,2020
72792,1,1,1,2,1,1,6,1,1,3,1,3,2,0,1,0,60617,52.0,2004.0,30,2,6,4,5,2020
73027,2,2,2,4,1,2,4,1,0,1,1,4,3,0,1,0,60619,65.0,2011.0,35,2,22,5,5,2020
73127,1,1,1,4,1,1,8,3,1,2,1,4,3,0,1,0,60618,37.0,2016.0,30,2,13,3,5,2020
73128,1,1,1,4,1,1,4,1,1,2,1,4,3,0,1,0,60618,37.0,2001.0,30,2,13,3,5,2020
73181,2,1,1,3,1,1,1,1,1,1,1,4,3,0,0,2,60618,36.9,2016.0,30,2,21,3,5,2020
73182,2,1,1,4,1,1,11,1,1,1,1,4,3,0,0,2,60618,36.9,2013.0,30,2,21,3,5,2020
73183,2,1,1,3,1,1,1,1,1,1,1,4,3,0,1,2,60616,25.0,2016.0,30,2,21,3,5,2020
73184,2,1,1,4,1,1,11,1,1,1,1,4,3,0,1,2,60616,25.0,2013.0,30,2,21,3,5,2020
73373,5,1,1,1,1,2,1,1,1,1,1,4,3,0,1,1,60637,36.0,2010.0,30,2,20,6,5,2020
73374,5,1,1,2,1,2,6,1,1,1,1,4,3,0,1,1,60637,36.0,2005.0,30,2,20,6,5,2020
73375,5,1,1,1,1,2,1,1,1,1,1,4,3,0,0,1,60637,26.0,2010.0,30,2,20,6,5,2020
73376,5,1,1,2,1,2,6,1,1,1,1,4,3,0,0,1,60637,26.0,2005.0,30,2,20,6,5,2020
73564,1,1,1,1,1,1,9,1,1,1,1,4,3,0,0,0,60636,25.0,2001.0,20,4,17,4,6,2020
73565,1,1,1,1,1,1,11,1,1,2,1,4,3,0,0,0,60636,25.0,2020.0,20,4,17,4,6,2020
73566,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,0,60636,25.0,2012.0,20,4,17,4,6,2020
73568,1,1,1,1,1,1,9,1,1,1,1,4,3,0,0,0,60653,72.0,2001.0,20,4,17,4,6,2020
73569,1,1,1,1,1,1,11,1,1,2,1,4,3,0,0,0,60653,72.0,2020.0,20,4,17,4,6,2020
73570,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,0,60653,72.0,2012.0,20,4,17,4,6,2020
73572,1,1,1,1,1,1,9,1,1,1,1,4,3,0,0,0,60641,31.0,2001.0,20,4,17,4,6,2020
73573,1,1,1,1,1,1,11,1,1,2,1,4,3,0,0,0,60641,31.0,2020.0,20,4,17,4,6,2020
73574,1,1,1,1,1,1,2,1,1,1,1,4,3,0,0,0,60641,31.0,2012.0,20,4,17,4,6,2020
73583,3,-1,-1,3,0,1,-1,1,1,-1,1,4,1,0,0,2,60641,36.9,2011.0,30,2,2,4,6,2020
73584,3,-1,-1,3,0,1,-1,1,1,3,1,4,1,0,0,2,60641,36.9,2010.0,30,2,2,4,6,2020
73585,3,-1,-1,3,0,1,-1,1,1,-1,1,4,1,0,0,2,60419,32.0,2011.0,30,2,2,4,6,2020
73586,3,-1,-1,3,0,1,-1,1,1,3,1,4,1,0,0,2,60419,32.0,2010.0,30,2,2,4,6,2020
73679,1,1,1,1,1,1,6,4,1,4,1,4,3,0,1,0,60102,50.0,2019.0,45,2,20,7,6,2020
73680,1,1,1,1,1,1,5,1,1,1,1,4,3,0,1,0,60102,50.0,2013.0,45,2,20,7,6,2020
73904,2,1,1,1,1,1,4,1,1,1,1,3,2,0,1,0,60617,29.0,2014.0,45,2,21,4,6,2020
73929,1,1,1,3,1,0,1,1,0,1,1,4,3,0,1,2,60652,44.0,2018.0,35,3,10,5,6,2020
73930,1,1,1,3,1,0,8,1,0,1,1,4,3,0,1,2,60652,44.0,2007.0,35,3,10,5,6,2020
73932,1,1,1,3,1,0,1,1,0,1,1,4,3,0,1,2,60620,57.0,2018.0,35,3,10,5,6,2020
73933,1,1,1,3,1,0,8,1,0,1,1,4,3,0,1,2,60620,57.0,2007.0,35,3,10,5,6,2020
73935,1,1,1,3,1,0,1,1,0,1,1,2,3,0,1,2,60620,36.9,2018.0,35,3,10,5,6,2020
73936,1,1,1,3,1,0,8,1,0,1,1,2,3,0,1,2,60620,36.9,2007.0,35,3,10,5,6,2020
73958,1,1,1,3,1,0,5,1,1,1,1,4,3,0,0,2,60620,79.0,2017.0,20,2,14,5,6,2020
73959,1,1,1,4,1,0,1,1,1,-1,1,4,3,0,0,2,60620,79.0,2011.0,20,2,14,5,6,2020
73960,1,1,1,3,1,0,5,1,1,1,1,4,3,0,1,2,60620,36.9,2017.0,20,2,14,5,6,2020
73961,1,1,1,4,1,0,1,1,1,-1,1,4,3,0,1,2,60620,36.9,2011.0,20,2,14,5,6,2020
73972,1,1,1,2,1,2,1,1,1,1,1,4,3,0,0,1,60619,36.0,2011.0,30,2,16,5,6,2020
73973,1,1,1,1,1,2,3,1,1,3,1,4,3,0,0,1,60619,36.0,2014.0,30,2,16,5,6,2020
73974,1,1,1,2,1,2,1,1,1,1,1,4,3,0,1,1,60473,57.0,2011.0,30,2,16,5,6,2020
73975,1,1,1,1,1,2,3,1,1,3,1,4,3,0,1,1,60473,57.0,2014.0,30,2,16,5,6,2020
74014,2,1,1,1,1,1,4,6,0,1,1,3,3,0,0,0,60612,37.0,2006.0,30,2,0,6,6,2020
74015,2,1,1,1,1,1,5,9,0,1,1,3,3,0,0,0,60612,37.0,2019.0,30,2,0,6,6,2020
74016,2,1,1,1,1,1,4,6,0,1,1,3,3,0,0,0,60640,32.0,2006.0,30,2,0,6,6,2020
74017,2,1,1,1,1,1,5,9,0,1,1,3,3,0,0,0,60640,32.0,2019.0,30,2,0,6,6,2020
74033,1,1,1,3,1,1,6,1,1,1,1,3,1,0,1,0,60640,53.0,2017.0,25,2,9,6,6,2020
74143,1,1,1,2,1,1,2,1,1,1,1,3,2,0,0,0,60630,46.0,2017.0,30,2,18,6,6,2020
74171,1,1,1,1,0,0,1,1,1,1,1,4,3,0,1,3,60630,38.0,2010.0,30,2,18,6,6,2020
74172,1,1,1,3,0,0,11,2,1,1,1,4,3,0,1,3,60630,38.0,2017.0,30,2,18,6,6,2020
74173,1,1,1,1,0,0,1,1,1,1,1,4,3,0,0,3,50588,24.0,2010.0,30,2,18,6,6,2020
74174,1,1,1,3,0,0,11,2,1,1,1,4,3,0,0,3,50588,24.0,2017.0,30,2,18,6,6,2020
74242,2,1,1,1,1,1,8,1,1,1,1,3,2,0,1,0,60629,34.0,2008.0,30,2,0,7,6,2020
74265,1,1,1,4,0,2,1,1,0,1,1,4,3,0,0,1,53704,20.0,2002.0,30,4,18,6,6,2020
74266,1,1,1,2,0,2,9,3,0,1,1,4,3,0,0,1,53704,20.0,2019.0,30,4,18,6,6,2020
74267,1,1,1,4,0,2,11,1,0,1,1,4,3,0,0,1,53704,20.0,2009.0,30,4,18,6,6,2020
74268,1,1,1,1,0,2,10,1,0,1,1,4,3,0,0,1,53704,20.0,2019.0,30,4,18,6,6,2020
74269,1,1,1,4,0,2,1,1,0,1,1,4,3,0,1,1,60617,44.0,2002.0,30,4,18,6,6,2020
74270,1,1,1,2,0,2,9,3,0,1,1,4,3,0,1,1,60617,44.0,2019.0,30,4,18,6,6,2020
74271,1,1,1,4,0,2,11,1,0,1,1,4,3,0,1,1,60617,44.0,2009.0,30,4,18,6,6,2020
74272,1,1,1,1,0,2,10,1,0,1,1,4,3,0,1,1,60617,44.0,2019.0,30,4,18,6,6,2020
74273,1,1,1,4,0,2,1,1,0,1,1,4,3,0,1,1,60617,36.0,2002.0,30,4,18,6,6,2020
74274,1,1,1,2,0,2,9,3,0,1,1,4,3,0,1,1,60617,36.0,2019.0,30,4,18,6,6,2020
74275,1,1,1,4,0,2,11,1,0,1,1,4,3,0,1,1,60617,36.0,2009.0,30,4,18,6,6,2020
74276,1,1,1,1,0,2,10,1,0,1,1,4,3,0,1,1,60617,36.0,2019.0,30,4,18,6,6,2020
74277,1,1,1,4,0,2,1,1,0,1,1,4,3,0,0,1,60620,29.0,2002.0,30,4,18,6,6,2020
74278,1,1,1,2,0,2,9,3,0,1,1,4,3,0,0,1,60620,29.0,2019.0,30,4,18,6,6,2020
74279,1,1,1,4,0,2,11,1,0,1,1,4,3,0,0,1,60620,29.0,2009.0,30,4,18,6,6,2020
74280,1,1,1,1,0,2,10,1,0,1,1,4,3,0,0,1,60620,29.0,2019.0,30,4,18,6,6,2020
74310,2,1,1,3,1,1,1,1,1,-1,1,4,3,0,0,3,60620,38.0,2000.0,30,2,1,7,6,2020
74311,2,1,1,2,1,1,3,1,1,1,1,4,3,0,0,3,60620,38.0,2017.0,30,2,1,7,6,2020
74312,2,1,1,3,1,1,1,1,1,-1,1,4,3,0,0,3,60628,21.0,2000.0,30,2,1,7,6,2020
74313,2,1,1,2,1,1,3,1,1,1,1,4,3,0,0,3,60628,21.0,2017.0,30,2,1,7,6,2020
74410,1,1,1,1,1,1,3,1,1,1,1,3,3,0,1,0,60637,23.0,2016.0,30,2,13,7,6,2020
74555,1,1,1,3,1,1,4,2,1,1,1,4,3,0,0,0,60608,42.0,2017.0,30,2,15,7,6,2020
74689,1,1,1,3,1,1,1,1,1,4,1,4,3,0,1,3,60608,38.0,2002.0,30,2,16,7,6,2020
74690,1,1,1,3,1,1,2,1,1,1,1,4,3,0,1,3,60608,38.0,2016.0,30,2,16,7,6,2020
74691,1,1,1,3,1,1,1,1,1,4,1,4,3,0,0,3,53714,27.0,2002.0,30,2,16,7,6,2020
74692,1,1,1,3,1,1,2,1,1,1,1,4,3,0,0,3,53714,27.0,2016.0,30,2,16,7,6,2020
74936,3,2,2,1,1,-1,1,-1,1,1,1,2,3,0,1,2,60650,21.0,2011.0,30,2,21,7,6,2020
74967,2,2,2,3,1,1,2,1,1,1,1,3,2,0,0,0,60650,24.0,2006.0,30,2,22,7,6,2020
75003,3,2,2,2,1,0,1,1,1,1,1,4,3,0,1,0,61054,31.0,2009.0,30,2,23,7,6,2020
75042,2,2,2,4,1,2,3,1,1,1,1,3,3,0,1,0,60623,24.0,2018.0,30,2,23,7,6,2020
75118,2,2,2,5,1,0,4,2,1,1,1,4,2,0,0,2,0,36.9,2011.0,30,2,0,1,6,2020
75119,2,2,2,7,1,0,1,1,1,6,1,4,2,0,0,2,0,36.9,1999.0,30,2,0,1,6,2020
75120,2,2,2,5,1,0,4,2,1,1,1,4,2,0,1,2,60638,34.0,2011.0,30,2,0,1,6,2020
75121,2,2,2,7,1,0,1,1,1,6,1,4,2,0,1,2,60638,34.0,1999.0,30,2,0,1,6,2020
75187,2,2,2,1,0,0,9,1,1,1,1,3,2,0,1,0,60419,25.0,2007.0,45,2,1,1,6,2020
75189,3,2,5,3,1,1,7,1,1,2,1,4,3,0,0,2,0,36.9,2019.0,30,2,1,1,6,2020
75190,3,2,5,4,1,1,1,1,1,1,1,4,3,0,1,2,60625,41.0,2011.0,30,2,1,1,6,2020
75191,3,2,5,3,1,1,7,1,1,2,1,4,3,0,1,2,60625,41.0,2019.0,30,2,1,1,6,2020
75329,3,2,2,1,1,1,1,3,1,1,1,3,1,0,1,0,60632,23.0,2016.0,30,2,0,1,6,2020
75374,1,1,1,6,1,1,3,3,1,2,1,3,3,0,1,0,60632,49.0,2004.0,30,2,8,1,6,2020
75413,1,1,1,3,1,2,1,1,1,3,1,4,1,0,0,2,0,36.9,2011.0,35,2,10,1,6,2020
75415,1,1,1,3,1,2,1,1,1,3,1,0,1,2,1,2,60617,40.0,2011.0,35,2,10,1,6,2020
75558,1,1,1,1,1,2,1,1,1,1,1,4,2,0,1,1,0,36.0,2010.0,30,2,13,1,6,2020
75560,1,1,1,1,1,2,1,1,1,1,1,2,2,0,1,1,60609,56.0,2010.0,30,2,13,1,6,2020
75858,1,2,1,1,1,0,-1,6,1,6,1,4,3,0,0,3,60106,38.0,2010.0,30,2,16,1,6,2020
75859,1,2,1,1,1,0,5,1,1,1,1,4,3,0,0,3,60106,38.0,2007.0,30,2,16,1,6,2020
75860,1,2,1,1,1,0,-1,6,1,6,1,4,3,0,1,3,60649,40.0,2010.0,30,2,16,1,6,2020
75861,1,2,1,1,1,0,5,1,1,1,1,4,3,0,1,3,60649,40.0,2007.0,30,2,16,1,6,2020
75951,1,1,1,1,1,1,5,1,0,1,1,4,3,0,1,0,60636,27.0,2018.0,35,2,17,1,6,2020
76235,3,1,1,4,1,1,1,1,1,1,1,4,3,0,1,2,60624,36.9,2018.0,30,2,22,1,6,2020
76236,3,1,1,2,1,1,1,1,1,1,1,4,3,0,1,2,60624,36.9,2018.0,30,2,22,1,6,2020
76237,3,1,1,4,1,1,1,1,1,1,1,4,3,0,1,2,60473,56.0,2018.0,30,2,22,1,6,2020
76238,3,1,1,2,1,1,1,1,1,1,1,4,3,0,1,2,60473,56.0,2018.0,30,2,22,1,6,2020
76250,2,1,1,2,1,2,6,1,1,1,1,3,3,0,0,0,60643,26.0,2017.0,35,2,21,1,6,2020
76296,2,1,1,1,1,1,1,1,1,1,1,4,3,0,1,0,60559,41.0,2008.0,30,2,23,1,6,2020
76297,2,1,1,2,1,1,6,1,1,1,1,4,3,0,1,0,60559,41.0,2018.0,30,2,23,1,6,2020
76322,2,1,1,4,1,1,3,1,1,1,1,4,3,0,1,3,60643,38.0,2016.0,30,2,0,2,6,2020
76323,2,1,1,3,1,1,4,1,1,1,1,4,3,0,1,3,60643,38.0,2015.0,30,2,0,2,6,2020
76324,2,1,1,4,1,1,3,1,1,1,1,4,3,0,1,3,60624,27.0,2016.0,30,2,0,2,6,2020
76325,2,1,1,3,1,1,4,1,1,1,1,4,3,0,1,3,60624,27.0,2015.0,30,2,0,2,6,2020
76476,1,1,1,4,1,2,5,1,1,1,1,3,2,0,0,0,60624,24.0,2017.0,30,2,6,2,6,2020
76543,2,1,1,1,1,1,6,1,1,9,1,4,3,0,0,1,60624,36.0,2019.0,30,2,3,2,6,2020
76544,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60624,36.0,2005.0,30,2,3,2,6,2020
76545,2,1,1,1,1,1,6,1,1,9,1,4,3,0,0,1,60644,29.0,2019.0,30,2,3,2,6,2020
76546,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60644,29.0,2005.0,30,2,3,2,6,2020
76569,1,1,1,2,1,1,3,1,1,2,1,4,3,0,1,1,60624,28.0,2005.0,30,2,6,2,6,2020
76570,1,1,1,-1,1,1,1,-1,1,-1,1,4,3,0,1,1,60624,28.0,2010.0,30,2,6,2,6,2020
76571,1,1,1,2,1,1,3,1,1,2,1,4,3,0,0,1,60624,36.0,2005.0,30,2,6,2,6,2020
76572,1,1,1,-1,1,1,1,-1,1,-1,1,4,3,0,0,1,60624,36.0,2010.0,30,2,6,2,6,2020
76757,1,1,1,2,1,1,1,1,1,1,1,4,3,0,0,0,60629,17.0,2006.0,30,2,12,2,6,2020
76958,1,1,1,4,1,1,6,1,1,2,1,3,3,0,1,0,60644,42.0,2001.0,35,2,14,7,6,2020
76959,1,1,1,4,1,1,5,1,1,1,1,3,3,0,1,0,60644,42.0,2007.0,35,2,14,7,6,2020
77187,1,1,1,3,1,1,9,1,1,1,1,4,3,0,1,3,60615,38.0,2012.0,30,2,16,2,6,2020
77188,1,1,1,1,1,1,3,2,1,2,1,4,3,0,0,3,60632,21.0,2010.0,30,2,16,2,6,2020
77189,1,1,1,3,1,1,9,1,1,1,1,4,3,0,0,3,60632,21.0,2012.0,30,2,16,2,6,2020
77268,1,2,2,3,1,2,2,3,1,2,1,3,3,0,0,0,60647,47.0,2017.0,30,2,16,2,6,2020
77290,1,1,1,2,1,0,1,1,1,1,1,3,3,0,0,0,60457,36.0,2018.0,30,2,16,2,6,2020
77614,2,2,2,1,1,0,-1,1,1,1,1,0,1,0,0,2,60628,68.0,2011.0,30,2,20,2,6,2020
77638,3,2,2,4,1,2,-1,1,1,1,1,4,3,0,1,2,60628,36.9,2011.0,30,2,21,2,6,2020
77640,3,2,2,4,1,2,-1,1,1,1,1,0,3,0,0,2,60628,51.0,2011.0,30,2,21,2,6,2020
77894,1,1,1,2,0,3,-1,1,1,7,1,3,3,0,0,0,60639,51.0,2019.0,20,2,10,3,6,2020
77922,1,1,1,3,1,1,5,1,1,1,1,3,3,0,1,0,60641,44.0,2017.0,30,2,10,3,6,2020
78310,1,1,1,2,1,1,10,3,1,1,1,3,3,0,1,0,60453,39.0,2002.0,30,2,16,2,6,2020
78648,2,1,1,2,1,1,1,1,1,1,1,4,3,0,1,1,60620,36.0,2017.0,30,2,19,3,6,2020
78649,2,1,1,3,1,1,6,1,1,1,1,4,3,0,1,1,60620,36.0,2008.0,30,2,19,3,6,2020
78650,2,1,1,2,1,1,1,1,1,1,1,4,3,0,1,1,60620,36.0,2017.0,30,2,19,3,6,2020
78651,2,1,1,3,1,1,6,1,1,1,1,4,3,0,1,1,60620,36.0,2008.0,30,2,19,3,6,2020
78652,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60637,32.0,2017.0,30,2,19,3,6,2020
78653,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60637,32.0,2008.0,30,2,19,3,6,2020
78654,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60637,32.0,2017.0,30,2,19,3,6,2020
78655,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60637,32.0,2008.0,30,2,19,3,6,2020
78656,2,1,1,2,1,1,1,1,1,1,1,4,3,0,1,1,60649,23.0,2017.0,30,2,19,3,6,2020
78657,2,1,1,3,1,1,6,1,1,1,1,4,3,0,1,1,60649,23.0,2008.0,30,2,19,3,6,2020
78658,2,1,1,2,1,1,1,1,1,1,1,4,3,0,1,1,60649,23.0,2017.0,30,2,19,3,6,2020
78659,2,1,1,3,1,1,6,1,1,1,1,4,3,0,1,1,60649,23.0,2008.0,30,2,19,3,6,2020
78660,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60637,32.0,2017.0,30,2,19,3,6,2020
78661,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60637,32.0,2008.0,30,2,19,3,6,2020
78662,2,1,1,2,1,1,1,1,1,1,1,4,3,0,0,1,60637,32.0,2017.0,30,2,19,3,6,2020
78663,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60637,32.0,2008.0,30,2,19,3,6,2020
78907,2,1,1,2,1,0,1,1,1,1,1,4,3,0,1,0,60639,32.0,2003.0,30,4,1,4,6,2020
78936,5,1,1,2,1,1,1,1,1,5,1,4,3,0,0,2,60644,36.9,2008.0,30,2,5,4,6,2020
78937,5,1,1,4,1,1,-1,2,1,-1,1,4,3,0,1,2,60644,61.0,2011.0,30,2,5,4,6,2020
78938,5,1,1,2,1,1,1,1,1,5,1,4,3,0,1,2,60644,61.0,2008.0,30,2,5,4,6,2020
79123,1,1,1,4,1,1,10,1,1,1,1,4,3,0,1,0,60068,54.0,2012.0,35,2,6,4,6,2020
79154,1,1,1,4,1,1,1,2,1,3,1,4,3,0,0,2,60644,36.9,2011.0,30,2,11,4,6,2020
79156,1,1,1,4,1,1,1,2,1,3,1,0,3,0,1,2,60610,59.0,2011.0,30,2,11,4,6,2020
79241,1,2,2,1,1,1,4,1,1,1,1,3,3,0,1,0,60611,90.0,2003.0,35,2,13,4,6,2020
79280,2,1,1,2,1,1,1,1,1,2,1,4,3,0,0,1,60609,36.0,2010.0,30,2,2,2,6,2020
79281,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60609,36.0,2017.0,30,2,2,2,6,2020
79282,2,1,1,2,1,1,1,1,1,2,1,4,3,0,0,1,60620,41.0,2010.0,30,2,2,2,6,2020
79283,2,1,1,3,1,1,6,1,1,1,1,4,3,0,0,1,60620,41.0,2017.0,30,2,2,2,6,2020
79647,1,-1,1,6,1,0,1,2,1,1,1,4,3,0,1,2,60634,36.9,2004.0,30,2,17,4,6,2020
79648,1,-1,1,4,1,0,1,1,1,1,1,4,3,0,1,2,60634,36.9,2010.0,30,2,17,4,6,2020
79649,1,-1,1,6,1,0,1,2,1,1,1,4,3,0,0,2,60643,63.0,2004.0,30,2,17,4,6,2020
79650,1,-1,1,4,1,0,1,1,1,1,1,4,3,0,0,2,60643,63.0,2010.0,30,2,17,4,6,2020
79675,1,1,1,4,1,1,1,1,1,1,1,4,3,0,1,2,60643,36.9,2011.0,30,2,17,4,6,2020
79676,1,1,1,2,1,1,6,7,1,1,1,4,3,0,1,2,60643,36.9,2015.0,30,2,17,4,6,2020
79677,1,1,1,4,1,1,1,1,1,1,1,4,3,0,0,2,60652,27.0,2011.0,30,2,17,4,6,2020
79678,1,1,1,2,1,1,6,7,1,1,1,4,3,0,0,2,60652,27.0,2015.0,30,2,17,4,6,2020
79736,1,1,1,4,1,1,3,1,1,1,1,4,3,0,1,0,60419,22.0,2015.0,30,2,18,4,6,2020
79762,1,1,1,3,1,1,2,1,1,2,1,3,3,0,1,0,60660,40.0,2006.0,30,2,15,4,6,2020
79814,1,1,1,4,1,1,2,1,1,1,1,4,3,0,0,0,60622,39.0,2017.0,30,3,17,4,6,2020
79838,1,1,1,3,1,-1,3,4,0,1,1,4,3,0,1,3,60637,19.0,2015.0,30,3,18,4,6,2020
79839,1,1,1,1,1,-1,3,1,0,1,1,4,3,0,1,3,60637,19.0,2014.0,30,3,18,4,6,2020
79840,1,1,1,4,1,-1,4,1,0,1,1,4,3,0,1,3,60637,19.0,2004.0,30,3,18,4,6,2020
79841,1,1,1,3,1,-1,3,4,0,1,1,4,3,0,1,3,60419,62.0,2015.0,30,3,18,4,6,2020
79842,1,1,1,1,1,-1,3,1,0,1,1,4,3,0,1,3,60419,62.0,2014.0,30,3,18,4,6,2020
79843,1,1,1,4,1,-1,4,1,0,1,1,4,3,0,1,3,60419,62.0,2004.0,30,3,18,4,6,2020
79844,1,1,1,3,1,-1,3,4,0,1,1,4,3,0,1,3,60643,52.0,2015.0,30,3,18,4,6,2020
79845,1,1,1,1,1,-1,3,1,0,1,1,4,3,0,1,3,60643,52.0,2014.0,30,3,18,4,6,2020
79846,1,1,1,4,1,-1,4,1,0,1,1,4,3,0,1,3,60643,52.0,2004.0,30,3,18,4,6,2020
79871,1,1,1,4,1,2,1,1,1,-1,1,4,3,0,1,3,60643,38.0,2010.0,30,2,18,4,6,2020
79872,1,1,1,1,1,2,6,1,1,1,1,4,3,0,1,3,60643,38.0,2014.0,30,2,18,4,6,2020
79873,1,1,1,4,1,2,1,1,1,-1,1,4,3,0,1,3,60617,27.0,2010.0,30,2,18,4,6,2020
79874,1,1,1,1,1,2,6,1,1,1,1,4,3,0,1,3,60617,27.0,2014.0,30,2,18,4,6,2020
79942,2,1,1,2,1,1,2,2,1,1,1,3,3,0,1,0,60626,82.0,2001.0,30,2,21,4,6,2020
79972,1,1,1,2,1,2,2,1,1,1,1,3,3,0,1,0,60620,51.0,2018.0,30,2,17,4,6,2020
79986,2,1,1,2,1,1,5,1,1,2,1,4,3,0,1,2,60620,36.9,2009.0,30,2,22,4,6,2020
